,CitingAffiliatoinId,CitedAffiliatoinId,type_1,year_citing,year_cited,type_2,type_3,type_4
1730,136199984,1334627681,8,1990,1990,3,1.0158730158730158,3.0
1731,136199984,1336096307,11,1990,1990,2,3.6666666666666665,4.0
1732,136199984,1338920048,1,1990,1990,1,0.09090909090909091,0.14285714285714285
1733,136199984,1343871089,24,1990,1990,1,0.19354838709677408,1.5
1734,136199984,1344073410,116,1990,1990,14,28.0,69.33333333333333
1735,136199984,2799853436,2,1990,1990,1,0.2857142857142857,0.6666666666666666
1736,136199984,2801148111,13,1990,1990,4,5.0,7.333333333333333
1737,136722135,204250578,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1738,137853757,1174212,9,1990,1990,1,3.0,9.0
1739,137853757,126307644,1,1990,1990,1,0.5,0.5
1740,137902535,97018004,15,1990,1990,1,4.999999999999999,15.0
1741,137902535,134113660,9,1990,1990,3,1.5,2.25
1742,137902535,137902535,108,1990,1990,29,44.302020202020195,80.41666666666666
1743,137902535,138006243,9,1990,1990,3,1.5,2.25
1744,137902535,180670191,9,1990,1990,3,1.5,2.25
1745,137902535,1336096307,4,1990,1990,2,2.0,2.0
1746,138006243,17626003,2,1990,1990,2,1.0,1.0
1747,138006243,24603500,2,1990,1990,1,1.0,2.0
1748,138006243,52357470,7,1990,1990,2,2.333333333333333,5.0
1749,138006243,66946132,3,1990,1990,2,1.6666666666666665,2.0
1750,138006243,72951846,5,1990,1990,1,2.5,2.5
1751,138006243,81342731,2,1990,1990,1,1.0,1.0
1752,138006243,95457486,6,1990,1990,4,3.1666666666666665,3.5
1753,138006243,102461120,1,1990,1990,1,1.0,1.0
1754,138006243,103635307,1,1990,1990,1,1.0,1.0
1755,138006243,134113660,5,1990,1990,5,1.5,1.75
1756,138006243,137902535,9,1990,1990,3,1.5,2.25
1757,138006243,138006243,444,1990,1990,97,164.32261904761904,402.75
1758,138006243,147853995,5,1990,1990,1,1.0,5.0
1759,138006243,150468666,1,1990,1990,1,1.0,1.0
1760,138006243,177328695,2,1990,1990,1,1.0,2.0
1761,138006243,180670191,3,1990,1990,3,0.5,0.75
1762,138006243,181233156,2,1990,1990,2,1.5,1.5
1763,138006243,184759092,2,1990,1990,1,0.6666666666666666,1.0
1764,138006243,201448701,2,1990,1990,1,0.5,1.0
1765,138006243,204250578,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1766,138006243,205783295,8,1990,1990,4,6.0,6.0
1767,138006243,1301508284,5,1990,1990,1,1.0,5.0
1768,138006243,1312222531,44,1990,1990,6,6.378571428571428,19.666666666666664
1769,138006243,1322918889,5,1990,1990,3,2.333333333333333,3.0
1770,138006243,1331384533,5,1990,1990,2,1.6666666666666665,4.0
1771,138006243,1343871089,2,1990,1990,1,0.6666666666666666,1.0
1772,138006243,2803209242,6,1990,1990,1,1.9999999999999998,3.0
1773,138943879,138943879,2,1990,1990,2,0.6428571428571428,0.8333333333333333
1774,138943879,181547552,2,1990,1990,2,0.6428571428571428,0.8333333333333333
1775,140172145,6902469,5,1990,1990,2,2.0,5.0
1776,140172145,27837315,2,1990,1990,1,0.4,0.6666666666666666
1777,140172145,63966007,1,1990,1990,1,1.0,0.5
1778,140172145,84392919,1,1990,1990,1,1.0,0.5
1779,140172145,127328727,1,1990,1990,1,1.0,0.5
1780,140172145,140172145,48,1990,1990,7,14.65,36.166666666666664
1781,140172145,142823887,1,1990,1990,1,1.0,0.5
1782,140172145,1319306116,2,1990,1990,1,2.0,1.0
1783,141461282,97018004,2,1990,1990,1,1.0,1.0
1784,141461282,1316535847,21,1990,1990,2,6.999999999999997,10.5
1785,141472210,92446798,3,1990,1990,1,1.0,3.0
1786,141472210,103187081,1,1990,1990,1,0.3333333333333333,0.25
1787,141472210,134113660,1,1990,1990,1,0.3333333333333333,0.25
1788,141472210,141472210,5,1990,1990,3,3.0,5.0
1789,141472210,205783295,2,1990,1990,1,2.0,2.0
1790,141589445,95457486,1,1990,1990,1,1.0,1.0
1791,141649380,43579087,2,1990,1990,2,1.0,1.0
1792,141649380,141649380,2,1990,1990,2,1.0,1.0
1793,142094635,1174212,7,1990,1990,6,6.0,6.0
1794,142094635,135310074,2,1990,1990,2,1.5,1.5
1795,142393192,125687163,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1796,142393192,142393192,2,1990,1990,2,0.6666666666666666,0.6666666666666666
1797,142393192,161301626,2,1990,1990,2,0.6666666666666666,0.6666666666666666
1798,142606810,392282,5,1990,1990,1,1.6666666666666665,2.5
1799,142606810,138006243,2,1990,1990,1,1.0,2.0
1800,142606810,138943879,5,1990,1990,1,0.7142857142857142,1.6666666666666665
1801,142606810,181547552,5,1990,1990,1,0.7142857142857142,1.6666666666666665
1802,142606810,204465549,8,1990,1990,1,4.0,8.0
1803,142740786,82783531,3,1990,1990,1,1.0,3.0
1804,142740786,107672454,4,1990,1990,2,2.0,4.0
1805,142740786,130238516,4,1990,1990,2,2.0,4.0
1806,142934699,83041322,1,1990,1990,1,0.3333333333333333,0.5
1807,142934699,165733156,1,1990,1990,1,0.3333333333333333,0.5
1808,142934699,181233156,1,1990,1990,1,0.3333333333333333,0.5
1809,143302722,135310074,2,1990,1990,2,1.0,1.0
1810,143302722,143302722,30,1990,1990,10,13.799999999999999,21.333333333333332
1811,144472018,144472018,5,1990,1990,5,1.6666666666666665,2.5
1812,144472018,1319063186,12,1990,1990,7,4.0,6.0
1813,145311948,12912129,884,1990,1990,21,30.976849563704597,87.31585081585075
1814,145311948,17301866,24,1990,1990,5,2.7956989247311825,3.6666666666666665
1815,145311948,20089843,809,1990,1990,19,29.01339065258571,80.25874125874121
1816,145311948,27837315,829,1990,1990,22,30.64242291065022,83.75874125874121
1817,145311948,36258959,630,1990,1990,19,14.697700436301796,56.8682983682983
1818,145311948,40347166,400,1990,1990,10,26.84077828818841,49.21794871794867
1819,145311948,57206974,18,1990,1990,2,4.5,9.0
1820,145311948,63966007,2498,1990,1990,21,87.17693366604843,249.7062937062954
1821,145311948,66946132,428,1990,1990,10,28.54638576482392,56.41025641025636
1822,145311948,74973139,871,1990,1990,30,33.45335014563164,87.60839160839151
1823,145311948,79576946,3,1990,1990,3,2.5,2.5
1824,145311948,84392919,28,1990,1990,1,3.9999999999999987,9.333333333333332
1825,145311948,103163165,250,1990,1990,11,17.839608137632965,33.06993006993006
1826,145311948,103635307,488,1990,1990,9,31.023179682137425,58.5641025641025
1827,145311948,118020396,2,1990,1990,1,0.5,1.0
1828,145311948,122411786,776,1990,1990,20,30.66646071693816,78.93589743589737
1829,145311948,126452172,120,1990,1990,3,8.813559322033939,15.384615384615358
1830,145311948,130238516,2,1990,1990,1,0.5,0.6666666666666666
1831,145311948,135310074,546,1990,1990,12,37.221431333489285,71.6631701631703
1832,145311948,136199984,408,1990,1990,24,19.87620986012835,55.46386946386944
1833,145311948,145311948,745,1990,1990,64,105.35527917651004,254.4020979020979
1834,145311948,156802259,8,1990,1990,1,2.6666666666666665,4.0
1835,145311948,173911158,191,1990,1990,7,12.871081445927745,23.730769230769205
1836,145311948,177328695,344,1990,1990,19,11.615450935701,33.473193473193454
1837,145311948,181233156,5,1990,1990,2,2.5,2.5
1838,145311948,186523950,30,1990,1990,2,4.285714285714285,7.5
1839,145311948,188538660,7,1990,1990,4,2.267857142857143,3.0
1840,145311948,197604219,231,1990,1990,6,8.913828607635038,23.15384615384614
1841,145311948,219193219,58,1990,1990,6,8.924731182795698,12.666666666666666
1842,145311948,1282311441,24,1990,1990,1,0.19354838709677408,1.5
1843,145311948,1289243028,16,1990,1990,1,0.12903225806451607,1.0
1844,145311948,1289437631,1,1990,1990,1,1.0,1.0
1845,145311948,1299303238,26,1990,1990,4,4.232142857142857,9.666666666666666
1846,145311948,1309400984,20,1990,1990,1,5.0,20.0
1847,145311948,1315649409,1834,1990,1990,18,56.49315910500077,174.22027972028025
1848,145311948,1343871089,34,1990,1990,2,1.258064516129032,4.0
1849,145311948,2799853436,52,1990,1990,9,15.047619047619047,26.666666666666664
1850,145608581,19700959,9,1990,1990,2,2.0,9.0
1851,145608581,19772626,8,1990,1990,1,1.0,8.0
1852,145608581,145608581,148,1990,1990,15,45.66666666666667,122.66666666666666
1853,145608581,223532165,2,1990,1990,1,2.0,2.0
1854,146416000,6902469,2,1990,1990,1,1.0,1.0
1855,146416000,24603500,1,1990,1990,1,1.0,1.0
1856,146416000,74973139,3,1990,1990,2,3.0,3.0
1857,146416000,97018004,1,1990,1990,1,1.0,1.0
1858,146416000,145311948,3,1990,1990,1,1.0,3.0
1859,146416000,146416000,136,1990,1990,19,49.5,108.5
1860,146416000,173911158,2,1990,1990,2,1.0,1.0
1861,146416000,188538660,4,1990,1990,1,1.0,4.0
1862,146416000,1285764155,23,1990,1990,2,5.0,11.5
1863,148283060,1174212,1,1990,1990,1,0.5,0.3333333333333333
1864,148283060,5388228,2,1990,1990,1,1.0,0.6666666666666666
1865,148283060,66946132,14,1990,1990,3,7.0,6.666666666666666
1866,148283060,91045830,2,1990,1990,1,1.0,0.6666666666666666
1867,148283060,148283060,16,1990,1990,2,6.0,16.0
1868,148283060,185103710,16,1990,1990,1,4.0,16.0
1869,148314036,1174212,4,1990,1990,1,0.6666666666666666,1.0
1870,148314036,20089843,4,1990,1990,1,1.0,4.0
1871,148314036,84392919,28,1990,1990,1,7.0,28.0
1872,148314036,114027177,3,1990,1990,1,0.75,1.5
1873,148314036,148314036,9,1990,1990,2,4.333333333333333,8.333333333333334
1874,148314036,1299303238,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1875,148314036,1327163397,2,1990,1990,1,0.6666666666666666,0.6666666666666666
1876,148561432,1299303238,26,1990,1990,1,13.0,26.0
1877,149251103,149251103,48,1990,1990,9,12.515151515151514,22.8
1878,149251103,1343551460,8,1990,1990,4,3.6666666666666665,7.0
1879,149919469,1174212,1,1990,1990,1,0.3333333333333333,0.5
1880,150149174,130769515,2,1990,1990,1,0.5,0.6666666666666666
1881,150209017,36258959,23,1990,1990,2,8.0,23.0
1882,150209017,95457486,2,1990,1990,1,1.0,1.0
1883,150209017,150209017,12,1990,1990,2,7.0,12.0
1884,150468666,58956616,1,1990,1990,1,0.2,0.3333333333333333
1885,150468666,150468666,523,1990,1990,32,122.00000000000001,522.0
1886,150468666,1299303238,9,1990,1990,1,2.25,4.5
1887,150468666,1317239608,1,1990,1990,1,1.0,1.0
1888,150693791,63966007,4,1990,1990,2,0.8,1.3333333333333333
1889,153297377,97018004,1,1990,1990,1,1.0,1.0
1890,153297377,1299303238,6,1990,1990,1,1.2,3.0
1891,154570441,20089843,4,1990,1990,1,2.0,4.0
1892,154570441,36258959,10,1990,1990,3,5.0,7.333333333333333
1893,154570441,86501945,4,1990,1990,2,3.0,4.0
1894,154570441,111088046,4,1990,1990,2,2.0,2.6666666666666665
1895,154570441,122411786,11,1990,1990,3,7.0,9.0
1896,154570441,154570441,50,1990,1990,22,31.0,44.5
1897,154570441,181233156,1,1990,1990,1,0.5,0.5
1898,154570441,185103710,1,1990,1990,1,1.0,1.0
1899,154570441,1333370159,4,1990,1990,1,2.0,4.0
1900,155093810,82497590,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1901,155093810,95457486,2,1990,1990,1,0.6666666666666666,0.6666666666666666
1902,155093810,131249849,2,1990,1990,2,1.0,1.0
1903,155093810,155093810,2,1990,1990,2,1.0,1.0
1904,155781252,155781252,32,1990,1990,8,14.0,30.0
1905,155781252,1334627681,2,1990,1990,1,1.0,2.0
1906,156802259,156802259,24,1990,1990,2,9.333333333333332,12.0
1907,157075465,157075465,533,1990,1990,14,91.00000000000016,533.0
1908,157075465,200719446,4,1990,1990,1,0.8,2.0
1909,157075465,223532165,6,1990,1990,1,0.9999999999999999,3.0
1910,157725225,23732399,3,1990,1990,1,3.0,3.0
1911,157725225,27837315,9,1990,1990,2,2.5,6.0
1912,157725225,32971472,5,1990,1990,4,2.1666666666666665,2.5
1913,157725225,36672615,9,1990,1990,7,2.8928571428571423,2.9166666666666665
1914,157725225,52357470,2,1990,1990,1,1.0,2.0
1915,157725225,55732556,3,1990,1990,1,3.0,3.0
1916,157725225,74973139,3,1990,1990,1,0.75,1.0
1917,157725225,86519309,7,1990,1990,3,2.5,6.5
1918,157725225,95457486,6,1990,1990,3,4.5,4.5
1919,157725225,97018004,14,1990,1990,8,5.726190476190476,8.75
1920,157725225,122411786,11,1990,1990,3,4.0,10.0
1921,157725225,130238516,2,1990,1990,2,0.6666666666666666,1.0
1922,157725225,131249849,4,1990,1990,1,4.0,4.0
1923,157725225,142740786,2,1990,1990,1,1.0,2.0
1924,157725225,157725225,261,1990,1990,71,103.40238095238095,208.75
1925,157725225,173911158,1,1990,1990,1,1.0,1.0
1926,157725225,185103710,3,1990,1990,2,1.1666666666666665,1.5
1927,157725225,201448701,6,1990,1990,1,0.9999999999999999,3.0
1928,157725225,205783295,8,1990,1990,2,4.0,8.0
1929,157725225,859038795,8,1990,1990,8,3.75,3.833333333333333
1930,157725225,1316910977,1,1990,1990,1,1.0,1.0
1931,157725225,1322918889,2,1990,1990,1,0.3333333333333333,1.0
1932,157725225,1341412227,11,1990,1990,5,4.642857142857142,10.0
1933,160606119,22759111,7,1990,1990,1,7.0,3.5
1934,161203489,44461941,2,1990,1990,1,0.4,0.5
1935,161203489,136199984,2,1990,1990,1,0.4,0.5
1936,161203489,161203489,2,1990,1990,1,0.4,0.5
1937,161301626,125687163,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1938,161301626,142393192,2,1990,1990,2,0.6666666666666666,0.6666666666666666
1939,161301626,161301626,2,1990,1990,2,0.6666666666666666,0.6666666666666666
1940,161318765,392282,4,1990,1990,1,4.0,4.0
1941,161318765,592451,29,1990,1990,5,6.8888888888888875,14.666666666666668
1942,161318765,20089843,34,1990,1990,4,8.000000000000004,34.0
1943,161318765,36258959,15,1990,1990,5,10.142857142857142,11.0
1944,161318765,51713134,4,1990,1990,1,0.5714285714285714,2.0
1945,161318765,58956616,3,1990,1990,2,1.5,1.5
1946,161318765,66946132,9,1990,1990,2,6.0,9.0
1947,161318765,74973139,5,1990,1990,3,4.2,4.25
1948,161318765,78577930,12,1990,1990,3,1.9444444444444446,4.833333333333333
1949,161318765,83041322,2,1990,1990,1,0.6666666666666666,1.0
1950,161318765,83328450,1,1990,1990,1,1.0,1.0
1951,161318765,95457486,24,1990,1990,6,7.200000000000001,23.333333333333332
1952,161318765,97018004,10,1990,1990,5,4.333333333333333,9.5
1953,161318765,102322052,1,1990,1990,1,0.3333333333333333,0.3333333333333333
1954,161318765,122411786,50,1990,1990,6,11.304761904761905,39.5
1955,161318765,126307644,8,1990,1990,3,1.6,2.6666666666666665
1956,161318765,126744593,3,1990,1990,1,1.0,3.0
1957,161318765,130701444,1,1990,1990,1,0.5,0.5
1958,161318765,136199984,16,1990,1990,5,5.944444444444445,8.833333333333332
1959,161318765,145311948,4,1990,1990,2,1.3333333333333333,1.3333333333333333
1960,161318765,154570441,6,1990,1990,1,1.9999999999999998,6.0
1961,161318765,161318765,756,1990,1990,76,208.15151515151507,668.4166666666667
1962,161318765,165733156,2,1990,1990,1,0.6666666666666666,1.0
1963,161318765,170897317,19,1990,1990,2,3.499999999999999,9.5
1964,161318765,181233156,2,1990,1990,1,0.6666666666666666,1.0
1965,161318765,201448701,5,1990,1990,3,5.0,5.0
1966,161318765,204250578,78,1990,1990,4,12.666666666666659,35.0
1967,161318765,205783295,17,1990,1990,6,12.25,16.25
1968,161318765,867280407,30,1990,1990,1,5.0,30.0
1969,161318765,1280536761,41,1990,1990,4,5.666666666666668,37.666666666666664
1970,161318765,1282927834,8,1990,1990,3,6.0,6.0
1971,161318765,1283280774,1,1990,1990,1,1.0,1.0
1972,161318765,1293067938,4,1990,1990,2,1.25,1.5
1973,161318765,1301076528,7,1990,1990,1,7.0,3.5
1974,161318765,1316902750,2,1990,1990,1,1.0,1.0
1975,161318765,1316910977,5,1990,1990,1,1.0,5.0
1976,161318765,1319063186,2,1990,1990,2,0.6666666666666666,0.6666666666666666
1977,161318765,1322918889,2,1990,1990,2,2.0,1.5
1978,161318765,1330342723,16,1990,1990,4,2.611111111111111,6.166666666666666
1979,161318765,1334627681,2,1990,1990,2,0.4,0.6666666666666666
1980,161318765,1343871089,6,1990,1990,3,1.6333333333333333,2.8333333333333335
1981,161318765,1344073410,35,1990,1990,8,14.888888888888888,20.666666666666668
1982,161318765,2750212522,5,1990,1990,1,1.0,5.0
1983,161318765,2799853436,2,1990,1990,1,2.0,2.0
1984,161318765,2802946424,2,1990,1990,1,0.4,0.6666666666666666
1985,161318765,2803209242,1,1990,1990,1,0.2,0.5
1986,161675122,51504820,1,1990,1990,1,0.14285714285714285,0.3333333333333333
1987,161675122,1280536761,17,1990,1990,9,2.8238095238095235,4.966666666666667
1988,162577319,36258959,10,1990,1990,1,1.4285714285714282,1.9999999999999998
1989,162577319,111088046,4,1990,1990,2,0.7857142857142857,1.0666666666666667
1990,162577319,162577319,24,1990,1990,8,10.071428571428571,15.633333333333333
1991,162577319,178169726,1,1990,1990,1,0.5,0.5
1992,162577319,185103710,6,1990,1990,2,0.8571428571428571,1.2000000000000002
1993,162577319,196817621,4,1990,1990,2,0.7857142857142857,1.0666666666666667
1994,162577319,867280407,29,1990,1990,2,6.000000000000002,27.0
1995,162714631,79576946,1,1990,1990,1,0.5,0.5
1996,162714631,91045830,3,1990,1990,2,2.0,3.0
1997,162714631,135310074,6,1990,1990,1,6.0,6.0
1998,162714631,145311948,2,1990,1990,2,1.0,1.0
1999,162714631,157394403,3,1990,1990,2,2.0,3.0
2000,162714631,162714631,19,1990,1990,6,11.0,19.0
2001,162714631,189196454,3,1990,1990,2,2.0,3.0
2002,164389053,77697173,1,1990,1990,1,1.0,1.0
2003,165690674,592451,2,1990,1990,1,0.2222222222222222,0.6666666666666666
2004,165690674,78577930,1,1990,1990,1,0.1111111111111111,0.3333333333333333
2005,165690674,135310074,2,1990,1990,1,2.0,2.0
2006,165690674,136199984,1,1990,1990,1,0.1111111111111111,0.3333333333333333
2007,165690674,145311948,6,1990,1990,1,6.0,6.0
2008,165690674,147853995,4,1990,1990,1,1.0,4.0
2009,165690674,161318765,3,1990,1990,1,0.3333333333333333,1.0
2010,165690674,165690674,38,1990,1990,5,14.0,38.0
2011,165690674,186523950,8,1990,1990,1,1.0,8.0
2012,165690674,201448701,8,1990,1990,3,2.0,3.0
2013,165690674,204250578,6,1990,1990,1,0.6666666666666667,1.9999999999999998
2014,165690674,880747138,1,1990,1990,1,0.16666666666666666,0.25
2015,165690674,1301508284,4,1990,1990,1,1.0,4.0
2016,165690674,1325736334,1,1990,1990,1,0.16666666666666666,0.25
2017,165690674,1330342723,1,1990,1990,1,0.1111111111111111,0.3333333333333333
2018,165690674,1344073410,2,1990,1990,1,0.2222222222222222,0.6666666666666666
2019,165733156,25041050,15,1990,1990,1,3.75,7.5
2020,165733156,52357470,1,1990,1990,1,1.0,1.0
2021,165733156,55732556,3,1990,1990,1,1.0,3.0
2022,165733156,78577930,2,1990,1990,1,0.6666666666666666,1.0
2023,165733156,114027177,3,1990,1990,1,1.0,1.0
2024,165733156,165733156,57,1990,1990,13,20.333333333333332,52.33333333333333
2025,165733156,1286329397,1,1990,1990,1,0.3333333333333333,0.3333333333333333
2026,165733156,1312222531,1,1990,1990,1,1.0,1.0
2027,165733156,1327163397,14,1990,1990,2,4.666666666666667,13.0
2028,165799507,165799507,185,1990,1990,11,35.33333333333332,152.0
2029,165951966,165951966,49,1990,1990,6,21.0,49.0
2030,166722992,24603500,54,1990,1990,3,10.333333333333337,27.0
2031,166722992,95457486,3,1990,1990,3,1.1666666666666665,1.1666666666666665
2032,166722992,107139065,1,1990,1990,1,0.5,0.5
2033,166722992,136199984,3,1990,1990,1,1.0,3.0
2034,166722992,166722992,8,1990,1990,3,1.5,2.333333333333333
2035,166722992,180670191,6,1990,1990,2,2.0,6.0
2036,166722992,1292894508,3,1990,1990,3,1.1666666666666665,1.1666666666666665
2037,168537998,168537998,218,1990,1990,8,41.999999999999936,218.0
2038,168537998,1285764155,7,1990,1990,1,0.9999999999999998,7.0
2039,169521973,36258959,2,1990,1990,1,2.0,2.0
2040,169521973,63966007,12,1990,1990,2,2.2222222222222223,4.666666666666666
2041,169521973,72951846,3,1990,1990,1,0.75,1.0
2042,169521973,86519309,2,1990,1990,1,2.0,2.0
2043,169521973,138006243,2,1990,1990,2,1.5,1.5
2044,169521973,161675122,1,1990,1990,1,0.5,0.5
2045,169521973,169521973,16,1990,1990,6,7.25,9.0
2046,169521973,1286329397,4,1990,1990,2,2.0,2.0
2047,169521973,1308126019,1,1990,1990,1,0.5,0.5
2048,169521973,1325736334,4,1990,1990,1,1.0,1.3333333333333333
2049,169540460,169540460,15,1990,1990,5,8.333333333333334,13.0
2050,169768744,36258959,1,1990,1990,1,1.0,1.0
2051,169768744,84218800,4,1990,1990,1,4.0,4.0
2052,169768744,122411786,5,1990,1990,1,5.0,5.0
2053,169768744,169768744,192,1990,1990,19,66.0,192.0
2054,169768744,1316910977,1,1990,1990,1,1.0,1.0
2055,169768744,2750212522,1,1990,1990,1,1.0,1.0
2056,169940031,27837315,2,1990,1990,1,0.6666666666666666,1.0
2057,170201317,12097938,1,1990,1990,1,1.0,1.0
2058,170201317,32971472,6,1990,1990,1,3.0,6.0
2059,170201317,40347166,5,1990,1990,2,4.5,4.5
2060,170201317,74973139,1,1990,1990,1,0.5,0.5
2061,170201317,78577930,3,1990,1990,2,1.0,1.5
2062,170201317,107077323,1,1990,1990,1,0.5,0.5
2063,170201317,114027177,9,1990,1990,1,2.25,4.5
2064,170201317,162714631,1,1990,1990,1,1.0,1.0
2065,170201317,170201317,531,1990,1990,34,127.33333333333329,471.50000000000006
2066,170201317,184565670,1,1990,1990,1,1.0,1.0
2067,170201317,204250578,1,1990,1990,1,0.3333333333333333,0.3333333333333333
2068,170201317,205783295,4,1990,1990,2,1.5,1.6666666666666665
2069,170201317,223532165,2,1990,1990,1,1.0,1.0
2070,170201317,1299303238,2,1990,1990,2,1.1666666666666667,1.3333333333333333
2071,170201317,1321305853,1,1990,1990,1,0.5,0.5
2072,170897317,5388228,1,1990,1990,1,0.5,0.5
2073,170897317,20089843,4,1990,1990,1,2.0,2.0
2074,170897317,24861097,1,1990,1990,1,1.0,1.0
2075,170897317,27837315,3,1990,1990,2,1.3333333333333333,1.5
2076,170897317,39422238,1,1990,1990,1,1.0,1.0
2077,170897317,94658018,4,1990,1990,1,1.0,4.0
2078,170897317,95457486,5,1990,1990,3,2.25,4.25
2079,170897317,114027177,12,1990,1990,1,3.0,6.0
2080,170897317,136199984,7,1990,1990,4,2.25,3.5
2081,170897317,145311948,6,1990,1990,1,1.9999999999999998,6.0
2082,170897317,154570441,2,1990,1990,2,1.5,1.5
2083,170897317,161318765,8,1990,1990,2,1.4999999999999996,7.5
2084,170897317,170201317,1,1990,1990,1,1.0,1.0
2085,170897317,170897317,277,1990,1990,51,107.07777777777778,238.97619047619045
2086,170897317,180670191,1,1990,1990,1,0.3333333333333333,0.5
2087,170897317,2799360765,2,1990,1990,1,2.0,2.0
2088,170897317,2801261045,4,1990,1990,1,1.3333333333333333,2.0
2089,173466955,1332737386,1,1990,1990,1,1.0,1.0
2090,173498003,27837315,17,1990,1990,4,2.833333333333333,8.5
2091,173498003,173498003,5,1990,1990,4,1.5,2.5
2092,173911158,11883440,1,1990,1990,1,1.0,1.0
2093,173911158,12912129,361,1990,1990,4,22.857142857142847,220.5
2094,173911158,17301866,42,1990,1990,2,1.857142857142857,21.0
2095,173911158,20089843,333,1990,1990,4,20.957142857142845,202.5
2096,173911158,27837315,324,1990,1990,4,20.528571428571418,198.0
2097,173911158,33213144,2,1990,1990,1,2.0,2.0
2098,173911158,36258959,229,1990,1990,4,19.92857142857143,174.5
2099,173911158,40347166,420,1990,1990,5,34.90000000000004,310.0
2100,173911158,63966007,985,1990,1990,4,62.91428571428566,604.5
2101,173911158,66946132,423,1990,1990,4,33.30000000000005,309.0
2102,173911158,74973139,330,1990,1990,4,20.08571428571428,197.0
2103,173911158,103163165,288,1990,1990,4,29.315789473684184,256.5
2104,173911158,103635307,523,1990,1990,4,40.70000000000005,381.0
2105,173911158,122411786,425,1990,1990,4,26.657142857142873,260.5
2106,173911158,126452172,768,1990,1990,8,71.84210526315779,594.0
2107,173911158,135310074,553,1990,1990,4,63.36842105263146,549.5
2108,173911158,136199984,153,1990,1990,4,7.642857142857144,80.5
2109,173911158,145311948,240,1990,1990,5,14.999999999999993,140.5
2110,173911158,146416000,2,1990,1990,2,1.0,1.0
2111,173911158,169768744,6,1990,1990,1,3.0,6.0
2112,173911158,173911158,842,1990,1990,23,90.82030075187956,636.5
2113,173911158,177328695,136,1990,1990,4,8.814285714285717,84.0
2114,173911158,197604219,259,1990,1990,4,20.300000000000008,189.0
2115,173911158,219193219,141,1990,1990,2,6.142857142857138,70.5
2116,173911158,1282311441,1,1990,1990,1,1.0,1.0
2117,173911158,1315649409,491,1990,1990,3,36.1428571428571,325.5
2118,174216632,57206974,2,1990,1990,2,1.0,1.0
2119,174216632,72816309,6,1990,1990,1,1.9999999999999998,6.0
2120,174216632,98704320,22,1990,1990,3,4.222222222222222,19.0
2121,174216632,102322142,1,1990,1990,1,1.0,1.0
2122,174216632,125687163,2,1990,1990,2,0.8333333333333333,0.8333333333333333
2123,174216632,142393192,1,1990,1990,1,0.3333333333333333,0.3333333333333333
2124,174216632,161301626,1,1990,1990,1,0.3333333333333333,0.3333333333333333
2125,174216632,174216632,50,1990,1990,10,17.0,44.0
2126,174216632,867280407,10,1990,1990,1,1.9999999999999998,5.0
2127,174216632,1287643137,10,1990,1990,1,1.1111111111111114,5.0
2128,174928790,174928790,92,1990,1990,3,20.000000000000004,92.0
2129,177097968,51556381,4,1990,1990,1,2.0,2.0
2130,177097968,97018004,3,1990,1990,2,1.5,1.5
2131,177097968,136199984,1,1990,1990,1,0.5,0.5
2132,177328695,12912129,407,1990,1990,12,3.5468667799695277,32.86800699300696
2133,177328695,17301866,6,1990,1990,1,0.04838709677419355,0.375
2134,177328695,20089843,370,1990,1990,12,3.221110531179564,29.78540209790207
2135,177328695,24603500,2,1990,1990,1,1.0,1.0
2136,177328695,27837315,376,1990,1990,12,3.2694976279537573,30.16040209790207
2137,177328695,36258959,285,1990,1990,12,2.511450919956851,23.232080419580402
2138,177328695,40347166,99,1990,1990,3,0.8964834468556946,7.615384615384617
2139,177328695,63966007,1144,1990,1990,12,9.952864872051947,91.92307692307679
2140,177328695,66946132,105,1990,1990,3,0.9525582132108348,8.076923076923078
2141,177328695,74973139,382,1990,1990,16,3.321910530201964,30.479458041958026
2142,177328695,103163165,105,1990,1990,4,0.9356878946685074,9.167832167832165
2143,177328695,103635307,123,1990,1990,3,1.110327894820212,9.461538461538467
2144,177328695,122411786,337,1990,1990,12,2.938352226441861,26.96722027972026
2145,177328695,135310074,234,1990,1990,4,2.0814199023746616,20.391608391608358
2146,177328695,136199984,179,1990,1990,12,1.5408241172298003,14.139860139860136
2147,177328695,145311948,223,1990,1990,12,1.9290966693340104,17.575174825174823
2148,177328695,177328695,158,1990,1990,12,1.3745873517458733,12.684877622377623
2149,177328695,197604219,63,1990,1990,3,0.5704894661808966,4.846153846153844
2150,177328695,219193219,12,1990,1990,1,0.09677419354838707,0.75
2151,177328695,1282311441,9,1990,1990,1,0.07258064516129031,0.5625
2152,177328695,1289243028,6,1990,1990,1,0.04838709677419355,0.375
2153,177328695,1315649409,849,1990,1990,12,7.3850744291594825,68.19405594405593
2154,177328695,1343871089,12,1990,1990,1,0.09677419354838707,0.75
2155,177486454,1341412227,3,1990,1990,1,1.0,3.0
2156,177605424,74973139,1,1990,1990,1,1.0,1.0
